carrier_key,name,iata,country,type,in_fetch_manifest,locale,band,region,official_website,help_root,baggage_checked_url,baggage_carryon_url,baggage_fees_url,fare_conditions_url,checkin_url,conditions_of_carriage_url,article_selector,has_capture_folder,latest_capture_set,ok_pages,failed_pages,has_candidates,has_fact_file,has_review_file,prefilled_conditions_url,missing_fields,notes,matched_source_airline_id,enrichment_sources
apa-guam,APA Guam,P9,Guam,Scheduled,no,,,Australia/Pacific,,,,,,,,,,no,,0,0,no,no,no,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
apg-airlines,APG Airlines,GP,France,Scheduled,no,,,Europe,https://back-apgairlines.orchestra-platform.com,https://apg-airlines.com/support,,,,,,https://back-apgairlines.orchestra-platform.com/admin/TS/fckUserFiles/Content_File/carriage_conditions_APGAirlines_EN.pdf,,no,,0,0,no,no,no,https://back-apgairlines.orchestra-platform.com/admin/TS/fckUserFiles/Content_File/carriage_conditions_APGAirlines_EN.pdf,locale;band;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;article_selector;,,apg-airlines-951,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
arincaeronautical-radio-inc,"ARINC(Aeronautical Radio, Inc.)",XA,United States,Scheduled,no,en,,North America,,,,,,,,,,no,,0,0,no,no,no,,band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
as-salaam-air,AS SALAAM AIR,0W,Tanzania,Scheduled,no,,,Africa,,,,,,,,,,no,,0,0,no,no,no,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
asky-airlines,ASKY Airlines,KP,Togo,Scheduled,no,en,,Africa,https://www.flyasky.com,https://www.flyasky.com/aa/en/explore/support/faq,https://www.flyasky.com/ga/en/luggage-pricing,https://www.flyasky.com/ga/en/luggage-pricing,https://www.flyasky.com/ga/en/luggage-pricing,,,https://www.flyasky.com/aa/en/plan,,no,,0,0,no,no,no,https://www.flyasky.com/aa/en/plan,band;fare_conditions_url;checkin_url;article_selector;,,asky-airlines-289,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
asl-airlines-france,ASL Airlines France,5O,France,Scheduled,yes,en,manual-priority,Europe,https://www.aslairlines.fr,,https://www.aslairlines.fr/en/travel-information/prepare-your-trip/luggage,https://www.aslairlines.fr/en/travellers-information/prepare-your-trip/your-baggage,https://www.aslairlines.fr/en/travel-information/prepare-your-trip/luggage,,,https://www.aslairlines.fr/wp-content/uploads/2013/04/190219-GAL-CONDITIONS-OF-CARRIAGE-2019-1.pdf,,yes,2026-09-03,0,4,no,yes,no,https://www.aslairlines.fr/wp-content/uploads/2013/04/190219-GAL-CONDITIONS-OF-CARRIAGE-2019-1.pdf,help_root;fare_conditions_url;checkin_url;article_selector;,"4/6 urls imported from filled priority CSV; conditions_of_carriage_url prefilled from Duffel refs; please verify.; Missing fields filled from buffertse/airline-data, which records official airline domains and deep links sourced from airline websites.",asl-airlines-france-370,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/derived/baggage-summary.csv
asl-airlines-ireland,ASL Airlines Ireland,5H,Ireland,Low-cost,no,en,,Europe,https://arubaairlines.com,https://www.aslairlines.ie/contact,,,,,,,,no,,0,0,no,no,no,,band;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,asl-airlines-ireland-1136,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
asl-airways,ASL Airways,3V,Belgium,Scheduled,no,,,Europe,https://aslairlines.be,https://aslairlines.be/contact,,,,,,,,no,,0,0,no,no,no,,locale;band;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,asl-airlines-belgium-67,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
atsa-airlines,ATSA Airlines,4A,Peru,Low-cost,no,,,Latin America,,,,,,,,,,no,,0,0,no,no,no,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
azur-air,AZUR Air,ZF,Russia,Scheduled,no,,,Europe,,,,,,,,,,no,,0,0,no,no,no,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
abacus-international-pte-ltd,Abacus International Pte. Ltd.,1B,Singapore,Scheduled,no,en,,Asia,,,,,,,,,,no,,0,0,no,no,no,,band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
accesrail,AccesRail,9B,Canada,Scheduled,no,en,,North America,,,,,,,,,,no,,0,0,no,no,no,,band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
adria-airways,Adria Airways,JP,Slovenia,Scheduled,no,,,Europe,,,,,,,,,,no,,0,0,no,yes,no,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
advanced-air,Advanced Air,AN,United States,Scheduled,no,en,,North America,,,,,,,,,,no,,0,0,no,no,no,,band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
aegean-airlines,Aegean Airlines,A3,Greece,Scheduled,yes,en,manual-priority,Europe,https://en.aegeanair.com,,https://en.aegeanair.com/travel-information/baggage/add-baggage,https://en.aegeanair.com/travel-information/baggage/cabin-baggage,https://en.aegeanair.com/travel-information/baggage/add-baggage,,,https://en.aegeanair.com/conditions-notices/conditions-notices/,,yes,2026-09-03,0,4,no,yes,no,https://en.aegeanair.com/conditions-notices/conditions-notices/,help_root;fare_conditions_url;checkin_url;article_selector;,"4/6 urls imported from filled priority CSV; conditions_of_carriage_url prefilled from Duffel refs; please verify.; Missing fields filled from buffertse/airline-data, which records official airline domains and deep links sourced from airline websites.",aegean-airlines-1019,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
aer-lingus,Aer Lingus,EI,Ireland,Scheduled,yes,en-ie,1b,Europe,https://www.aerlingus.com,,https://www.aerlingus.com/prepare/bags/checked-baggage/,https://www.aerlingus.com/prepare/bags/carry-on-baggage/,https://www.aerlingus.com/prepare/bags/checked-baggage/,https://www.aerlingus.com/legal/conditions-of-carriage/,https://www.aerlingus.com/prepare/check-in-options/online/,https://www.aerlingus.com/legal/conditions-of-carriage/,,yes,2026-09-03,0,6,no,yes,no,https://www.aerlingus.com/support/legal/conditions-of-carriage/,help_root;article_selector;,6/6 urls,aer-lingus-1746,C:\Users\kspellman\Documents\Codex\2026-08-24\vie\work\airline_research_data.json; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
aero-dili,Aero Dili,8G,Timor-Leste,Scheduled,no,,,,,,,,,,,,,no,,0,0,no,no,no,,locale;band;region;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
aero-k,Aero K,RF,South Korea,Low-cost,no,,,Asia,,,,,,,,,,no,,0,0,no,no,no,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
aero-mongolia,Aero Mongolia,M0,Mongolia,Scheduled,no,,,Asia,https://aeromongolia.mn,,,,,,,,,no,,0,0,no,yes,no,,locale;band;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,"Missing fields filled from buffertse/airline-data, which records official airline domains and deep links sourced from airline websites.",aero-mongolia-1025,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
aero-nomad-airlines,Aero Nomad Airlines,KA,Kyrgyzstan,Scheduled,no,,,Asia,,,,,,,,,,no,,0,0,no,no,no,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
aero-charter-ukraine,Aero-Charter Ukraine,DW,Ukraine,Scheduled,no,,,Europe,,,,,,,,,,no,,0,0,no,yes,no,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
aero-tropics-air-services,Aero-Tropics Air Services,HC,Australia,Scheduled,yes,en-au,manual-priority,Australia/Pacific,https://flyairsenegal.com,https://flyairsenegal.com/en/contact,https://flyairsenegal.com/planifier/bagages-et-frais-de-service,https://flyairsenegal.com/planifier/bagages-et-frais-de-service,https://flyairsenegal.com/en/plan-travel/baggage-and-service-charges,,,https://flyairsenegal.com/en/legal-notice/conditions-of-carriage/,,yes,2026-09-03,0,1,no,yes,no,https://flyairsenegal.com/en/legal-notice/conditions-of-carriage/,fare_conditions_url;checkin_url;article_selector;,1/6 urls imported from filled priority CSV; conditions_of_carriage_url prefilled from Duffel refs; please verify.,air-senegal-1432,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
aeroitalia,AeroItalia,XZ,Italy,Low-cost,no,,,Europe,https://aeroitalia.com,,,,,,,,,no,,0,0,no,no,no,,locale;band;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,aeroitalia-137,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
aerolink,AeroLink,A8,Uganda,Scheduled,no,en,,Africa,,,,,,,,,,no,,0,0,no,no,no,,band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
aerostan,AeroStan,KW,Kyrgyzstan,Scheduled,no,,,Asia,https://wataniyaairways.com,,,,,,,,,no,,0,0,no,no,no,,locale;band;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,wataniya-airways-58,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
aeroflot,Aeroflot,SU,Russia,Scheduled,yes,en,manual-priority,Europe,https://www.aeroflot.ru,,,,,,,https://www.aeroflot.ru/gb-en/information/legal/contract,,yes,2026-09-03,0,1,no,yes,no,https://www.aeroflot.ru/gb-en/information/legal/contract,help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;article_selector;,1/6 urls imported from filled priority CSV; conditions_of_carriage_url prefilled from Duffel refs; please verify.,aeroflot-1846,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
aerolineas-argentinas,Aerolineas Argentinas,AR,Argentina,Scheduled,no,en,,Latin America,https://www.aerolineas.com.ar,,https://www.aerolineas.com.ar/en-ar/baggage-purchase,https://www.aerolineas.com.ar/en-ar/baggage-purchase,https://www.aerolineas.com.ar/en-ar/baggage-purchase,,https://checkin.aerolineas.com.ar/dx/ARCI,https://www.aerolineas.com.ar/legales?tab=condicionestransporte,,no,,0,0,no,no,no,https://www.aerolineas.com.ar/legales?tab=condicionestransporte,band;help_root;fare_conditions_url;article_selector;,,q83535-1744,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
aerolineas-sosa,Aerolineas Sosa,S0,Honduras,Scheduled,no,,,Latin America,,,,,,,,,,no,,0,0,no,no,no,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
aeromar,Aeromar,VW,Mexico,Scheduled,no,,,Latin America,,,,,,,,,,no,,0,0,no,yes,no,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
aeromexico-connect,Aeromexico Connect,5D,Mexico,Scheduled,no,,,Latin America,https://aeromexico.com,,,,,,,https://aeromexico.com/en-us/legal-information,,no,,0,0,no,no,no,https://aeromexico.com/en-us/legal-information,locale;band;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;article_selector;,,,
aeromexico,Aeroméxico,AM,Mexico,Scheduled,yes,en,manual-priority,North America,https://aeromexico.com,,https://www.aeromexico.com/en-us/travel-information/baggage,https://www.aeromexico.com/en/travel-with-aeromexico/baggage/carry-on-bags,https://www.aeromexico.com/en/travel-with-aeromexico/baggage/excess-baggage-charges/index.html,,,https://aeromexico.com/en-us/legal-information,,yes,2026-09-03,0,4,no,yes,no,https://aeromexico.com/en-us/legal-information,help_root;fare_conditions_url;checkin_url;article_selector;,"4/6 urls imported from filled priority CSV; conditions_of_carriage_url prefilled from Duffel refs; please verify.; Missing fields filled from buffertse/airline-data, which records official airline domains and deep links sourced from airline websites.",aerom-xico-1032,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
aeronautical-telecommunications-ltdaerotel,Aeronautical Telecommunications Ltd.(AEROTEL),XI,Jamaica,Scheduled,no,en,,Caribbean,,,,,,,,,,no,,0,0,no,no,no,,band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
aeropelican-air-services,Aeropelican Air Services,OT,Australia,Scheduled,no,en,,Australia/Pacific,,,,,,,,,,no,,0,0,no,no,no,,band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
aeroservis,Aeroservis,АЯ,Russia,Scheduled,no,,,Europe,,,,,,,,,,no,,0,0,no,no,no,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
aerotranscargo,Aerotranscargo,F5,Moldova (Republic of Moldova),Scheduled,no,,,,https://atc-md.aero,,,,,,,,,no,,0,0,no,no,no,,locale;band;region;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,aerotranscargo-1422,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
aerovias-dap,Aerovias DAP,V5,Chile,Scheduled,no,,,Latin America,,,,,,,,,,no,,0,0,no,no,no,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
africa-world-airlines,Africa World Airlines,AW,Ghana,Scheduled,no,en,,Africa,,,,,,,,,,no,,0,0,no,no,no,,band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
african-express-airways,African Express Airways,XU,Kenya,Scheduled,no,en,,Africa,https://africanexpress.net,,,,,,,,,no,,0,0,no,yes,no,,band;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,"Missing fields filled from buffertse/airline-data, which records official airline domains and deep links sourced from airline websites.",african-express-airways-1038,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
afrinat-international-airlines,Afrinat International Airlines,2F,Gambia,Scheduled,no,en,,Africa,,,,,,,,,,no,,0,0,no,no,no,,band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
afriqiyah-airways,Afriqiyah Airways,8U,Libya,Scheduled,no,,,Africa,https://afriqiyah.aero,,,,,,,https://afriqiyah.aero/en/,,no,,0,0,no,no,no,https://afriqiyah.aero/en/,locale;band;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;article_selector;,,,
aigle-azur,Aigle Azur,ZI,France,Scheduled,no,,,Europe,,,,,,,,,,no,,0,0,no,yes,no,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
air-albania,Air Albania,ZB,Reunion,Scheduled,yes,en,manual-priority,Asia,https://www.airalbania.com.al/contact,https://www.airalbania.com.al/contact,https://www.airalbania.com.al/luggage,https://www.airalbania.com.al/luggage,https://www.airalbania.com.al/luggage,,,https://www.airalbania.com.al/conditions-of-carriage,,yes,2026-09-03,4,0,no,yes,no,https://www.airalbania.com.al/conditions-of-carriage,fare_conditions_url;checkin_url;article_selector;,"4/6 urls imported from filled priority CSV; Missing fields filled from buffertse/airline-data, which records official airline domains and deep links sourced from airline websites.",air-albania-1388,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/derived/baggage-summary.csv
air-algerie,Air Algerie,AH,Algeria,Scheduled,no,en,,Africa,https://airalgerie.dz,,https://airalgerie.dz/en/plan-your-trip/baggage/checked-baggage,https://airalgerie.dz/en/plan-your-trip/baggage/cabin-baggage,https://airalgerie.dz/en/plan-your-trip/baggage,,,https://airalgerie.dz/en/legal-notice/general-conditions-of-carriage-2/,,no,,0,0,no,no,no,https://airalgerie.dz/en/legal-notice/general-conditions-of-carriage-2/,band;help_root;fare_conditions_url;checkin_url;article_selector;,,air-alg-rie-1121,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
air-alsie,Air Alsie,6I,Denmark,Scheduled,no,,,Europe,https://alsieexpress.dk,https://www.alsie.com/contact-us,,,,,,https://www.alsie.com/fleet/falcon-2000/ph-cgv,,no,,0,0,no,yes,no,https://www.alsie.com/fleet/falcon-2000/ph-cgv,locale;band;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;article_selector;,"Missing fields filled from buffertse/airline-data, which records official airline domains and deep links sourced from airline websites.",air-alsie-1007,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
air-anka,Air Anka,6K,Turkey,Scheduled,no,,,Europe,,,,,,,,,,no,,0,0,no,no,no,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
air-antilles,Air Antilles,4I,France,Low-cost,no,,,Europe,https://izair.com.tr,,,,,,,,,no,,0,0,no,no,no,,locale;band;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,izair-397,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
air-arabia,Air Arabia,G9,United Arab Emirates,Low-cost,yes,en,manual-priority,Asia,https://www.airarabia.com/ar-ae/help/frequently-asked-questions/faq-source/special-assistance/baby-stroller,https://www.airarabia.com/ar-ae/help/frequently-asked-questions/faq-source/special-assistance/baby-stroller,https://www.airarabia.com/en/faqs/checked-baggage,https://www.airarabia.com/ar/checked-and-hand-baggages,https://www.airarabia.com/en/faqs/checked-baggage,,,https://www.airarabia.com/en/about-us/conditions-of-carriage,,yes,2026-09-03,0,4,no,yes,no,https://www.airarabia.com/en/about-us/conditions-of-carriage,fare_conditions_url;checkin_url;article_selector;,"4/6 urls imported from filled priority CSV; Missing fields filled from buffertse/airline-data, which records official airline domains and deep links sourced from airline websites.",air-arabia-1124,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
air-arabia-abu-dhabi,Air Arabia Abu Dhabi,3L,United Arab Emirates,Low-cost,no,,,Middle East,,,,,,,,,,no,,0,0,no,no,no,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
air-arabia-egypt,Air Arabia Egypt,E5,Egypt,Low-cost,yes,en,manual-priority,Africa,https://www.airarabia.com,,https://www.airarabia.com/ar/help/baggage-enquiries/checked-baggage_baggage-enquiries,https://www.airarabia.com/ar/checked-and-hand-baggages,https://www.airarabia.com/ar/help/baggage-enquiries/checked-baggage_baggage-enquiries,,,https://www.airarabia.com/en/about-us/conditions-of-carriage,,yes,2026-09-03,0,4,no,yes,no,https://www.airarabia.com/en/about-us/conditions-of-carriage,help_root;fare_conditions_url;checkin_url;article_selector;,"4/6 urls imported from filled priority CSV; Missing fields filled from buffertse/airline-data, which records official airline domains and deep links sourced from airline websites.",air-arabia-egypt-1123,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
air-arabia-maroc,Air Arabia Maroc,3O,Morocco,Low-cost,no,,,Africa,,,,,,,,,,no,,0,0,no,yes,no,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
air-astana,Air Astana,KC,Kazakhstan,Scheduled,yes,en,manual-priority,Asia,https://help.airastana.com/hc/en-gb,https://help.airastana.com/hc/en-gb,https://airastana.com/global-en/information/checked-baggage,https://airastana.com/ind-en/information/carry-on-baggage,https://airastana.com/global-en/information/checked-baggage,,,,,yes,2026-09-03,0,3,no,yes,no,,fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,"3/6 urls imported from filled priority CSV; Missing fields filled from buffertse/airline-data, which records official airline domains and deep links sourced from airline websites.",air-astana-1127,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
air-atlanta,Air Atlanta,CC,Iceland,Scheduled,no,,,Europe,https://www.cmairlines.com,,,,,,,https://www.cmairlines.com/wp-content/uploads/2019/12/C-2-2019-11-Package-policies-EN.pdf,,no,,0,0,no,no,no,https://www.cmairlines.com/wp-content/uploads/2019/12/C-2-2019-11-Package-policies-EN.pdf,locale;band;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;article_selector;,,air-atlanta-icelandic-1126,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
air-atlanta-europe,Air Atlanta Europe,CT,United Kingdom,Scheduled,no,en,,Europe,https://airatlanta.com,,,,,,,,,no,,0,0,no,no,no,,band;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,air-atlanta-europe-1393,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
air-austral,Air Austral,UU,France,Scheduled,yes,en,manual-priority,Europe,https://www.air-austral.com/en/help.html,https://www.air-austral.com/en/help.html,https://www.air-austral.com/en/prepare-your-flight/your-baggage/checked-baggage.html,https://www.air-austral.com/en/prepare-your-flight/your-baggage/carry-on-baggage.html,https://www.air-austral.com/en/prepare-your-flight/your-baggage/checked-baggage.html,,,https://www.air-austral.com/en/general-conditions-of-carriage.html,,yes,2026-09-03,0,4,no,yes,no,https://www.air-austral.com/en/general-conditions-of-carriage.html,fare_conditions_url;checkin_url;article_selector;,"4/6 urls imported from filled priority CSV; conditions_of_carriage_url prefilled from Duffel refs; please verify.; Missing fields filled from buffertse/airline-data, which records official airline domains and deep links sourced from airline websites.",air-austral-1128,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
air-berlin,Air Berlin,HE,Germany,Scheduled,no,,,Europe,,,,,,,,,,no,,0,0,no,no,no,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
air-botswana,Air Botswana,BP,Botswana,Scheduled,yes,en,manual-priority,Africa,https://www.airbotswana.co.bw/contact-us,https://www.airbotswana.co.bw/contact-us,https://www.airbotswana.co.bw/please-inspect-your-baggage-immediately-after-claiming-it-your-destination,https://www.airbotswana.co.bw/please-inspect-your-baggage-immediately-after-claiming-it-your-destination,https://www.airbotswana.co.bw/please-inspect-your-baggage-immediately-after-claiming-it-your-destination,,,https://www.airbotswana.co.bw/general-conditions-carriage,,yes,2026-09-03,0,4,no,yes,no,https://www.airbotswana.co.bw/general-conditions-carriage,fare_conditions_url;checkin_url;article_selector;,"4/6 urls imported from filled priority CSV; conditions_of_carriage_url prefilled from Duffel refs; please verify.; Missing fields filled from buffertse/airline-data, which records official airline domains and deep links sourced from airline websites.",air-botswana-1129,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
air-burkina,Air Burkina,2J,Burkina Faso,Scheduled,yes,en,manual-priority,Africa,https://air-burkina.com,,https://air-burkina.com/en/plan-a-trip/luggage/checked-baggage,https://air-burkina.com/preparer-son-voyage/bagages/franchise-bagages,https://air-burkina.com/en/plan-a-trip/luggage/checked-baggage,,,"https://air-burkina.com/en/general-conditions-of-carriage#:~:text=The%20passenger%20is%20required%20to,departure%20formalities%20to%20be%20completed.",,yes,2026-09-03,4,0,no,yes,no,"https://air-burkina.com/en/general-conditions-of-carriage#:~:text=The%20passenger%20is%20required%20to,departure%20formalities%20to%20be%20completed.",help_root;fare_conditions_url;checkin_url;article_selector;,"4/6 urls imported from filled priority CSV; conditions_of_carriage_url prefilled from Duffel refs; please verify.; Missing fields filled from buffertse/airline-data, which records official airline domains and deep links sourced from airline websites.",air-burkina-1131,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/derived/baggage-summary.csv
